CellID,X_centroid,Y_centroid
68272,5338.452173913043,5183.504347826087
68327,5704.2213114754095,5008.397540983607
68360,5779.641196013289,5347.003322259136
68441,5230.2307692307695,5045.764705882353
68503,5406.514563106796,5458.742718446602
68554,5189.912371134021,5167.201030927835
68559,5307.80198019802,5459.541254125413
68570,5698.540540540541,5588.238738738739
68619,5736.875,5356.769736842105
68664,5506.305194805195,5188.792207792208
68708,5468.923076923077,5253.164835164836
68757,5542.851258581236,5458.931350114416
68847,5405.49,4968.06
68922,5051.488888888889,5231.711111111111
69101,5252.422535211268,5196.521126760564
69154,5531.182222222223,5011.635555555556
69193,5650.229050279329,5195.385474860335
69215,5346.426966292135,4949.393258426966
69220,5301.006329113924,5348.2468354430375
69222,5625.273972602739,5203.821917808219
69322,5557.871794871795,5133.74358974359
69391,5067.610294117647,5459.683823529412
69399,5383.8557692307695,5500.913461538462
69417,5638.294117647059,5148.985294117647
69418,5029.477528089888,5226.398876404494
69440,5130.0,5257.92523364486
69516,5446.012987012987,5589.2467532467535
69585,5428.162544169612,5628.950530035336
69618,5313.614457831325,5344.578313253012
69751,5555.572413793104,5007.324137931035
69802,5071.691304347826,5434.839130434782
69803,5403.824561403509,5103.929824561404
69822,5641.607142857143,4940.375
69827,5595.131004366812,5481.882096069869
69860,5553.477777777778,5050.766666666666
69879,5380.415384615385,5643.846153846154
69889,5642.08777429467,5559.128526645768
69931,5407.076470588236,4911.435294117647
69975,5480.504201680672,5041.789915966387
70034,5695.823529411765,5355.713235294118
70081,5709.239795918367,5487.255102040816
70156,5514.428571428572,5179.066666666667
70194,5592.0,4910.162790697675
70210,5336.605839416058,5237.708029197081
70343,5122.490196078431,5235.019607843137
70370,5530.147783251232,5385.394088669951
70473,5629.764462809917,5310.177685950413
70475,5441.24358974359,5205.217948717948
70563,5417.099378881988,5008.23602484472
70668,5188.824561403509,5440.578947368421
